pageid,ns,title,contentmodel,pagelanguage,pagelanguagehtmlcode,pagelanguagedir,touched,lastrevid,length,watchers,talkid,fullurl,editurl,canonicalurl
69381634,0,Abdoulkarim Goukoye,wikitext,en,en,ltr,2024-09-27T02:33:41Z,1167401003,2941,,69449116,https://en.wikipedia.org/wiki/Abdoulkarim_Goukoye,https://en.wikipedia.org/w/index.php?title=Abdoulkarim_Goukoye&action=edit,https://en.wikipedia.org/wiki/Abdoulkarim_Goukoye
54964031,0,Abduhalim Nazarzoda,wikitext,en,en,ltr,2024-10-05T14:38:32Z,1244341302,5299,,54964381,https://en.wikipedia.org/wiki/Abduhalim_Nazarzoda,https://en.wikipedia.org/w/index.php?title=Abduhalim_Nazarzoda&action=edit,https://en.wikipedia.org/wiki/Abduhalim_Nazarzoda
62774491,0,Abdul Aziz Bin Khalid Al-Ghanim,wikitext,en,en,ltr,2024-10-07T13:48:53Z,1209227067,2611,,64189125,https://en.wikipedia.org/wiki/Abdul_Aziz_Bin_Khalid_Al-Ghanim,https://en.wikipedia.org/w/index.php?title=Abdul_Aziz_Bin_Khalid_Al-Ghanim&action=edit,https://en.wikipedia.org/wiki/Abdul_Aziz_Bin_Khalid_Al-Ghanim
27610202,0,Abdul Aziz Kurd,wikitext,en,en,ltr,2024-10-07T16:30:31Z,1235267463,3815,,36367711,https://en.wikipedia.org/wiki/Abdul_Aziz_Kurd,https://en.wikipedia.org/w/index.php?title=Abdul_Aziz_Kurd&action=edit,https://en.wikipedia.org/wiki/Abdul_Aziz_Kurd
42256650,0,Abdul Aziz bin Husain,wikitext,en,en,ltr,2024-09-29T23:33:10Z,1248516426,11595,,42256167,https://en.wikipedia.org/wiki/Abdul_Aziz_bin_Husain,https://en.wikipedia.org/w/index.php?title=Abdul_Aziz_bin_Husain&action=edit,https://en.wikipedia.org/wiki/Abdul_Aziz_bin_Husain
27428272,0,Abdul Baqi Turkistani,wikitext,en,en,ltr,2024-09-27T01:07:35Z,1231655023,1357,,27595416,https://en.wikipedia.org/wiki/Abdul_Baqi_Turkistani,https://en.wikipedia.org/w/index.php?title=Abdul_Baqi_Turkistani&action=edit,https://en.wikipedia.org/wiki/Abdul_Baqi_Turkistani
16795926,0,Abdul Gani (soldier),wikitext,en,en,ltr,2024-10-07T20:47:36Z,1246543437,5105,,19026521,https://en.wikipedia.org/wiki/Abdul_Gani_(soldier),https://en.wikipedia.org/w/index.php?title=Abdul_Gani_(soldier)&action=edit,https://en.wikipedia.org/wiki/Abdul_Gani_(soldier)
21764598,0,Abdul Ghafoor Khan Durrani,wikitext,en,en,ltr,2024-10-07T15:18:31Z,1212854333,2509,,23030421,https://en.wikipedia.org/wiki/Abdul_Ghafoor_Khan_Durrani,https://en.wikipedia.org/w/index.php?title=Abdul_Ghafoor_Khan_Durrani&action=edit,https://en.wikipedia.org/wiki/Abdul_Ghafoor_Khan_Durrani
27656055,0,Abdul Ghafor Zori,wikitext,en,en,ltr,2024-10-05T14:31:53Z,1136614520,2711,,28093426,https://en.wikipedia.org/wiki/Abdul_Ghafor_Zori,https://en.wikipedia.org/w/index.php?title=Abdul_Ghafor_Zori&action=edit,https://en.wikipedia.org/wiki/Abdul_Ghafor_Zori
29443640,0,Abdul Ghani Ghani,wikitext,en,en,ltr,2024-10-07T15:18:26Z,1227026187,1292,,29453228,https://en.wikipedia.org/wiki/Abdul_Ghani_Ghani,https://en.wikipedia.org/w/index.php?title=Abdul_Ghani_Ghani&action=edit,https://en.wikipedia.org/wiki/Abdul_Ghani_Ghani
52225799,0,Abdul Halim Ghaznavi,wikitext,en,en,ltr,2024-09-27T02:04:18Z,1237265302,6186,,52225814,https://en.wikipedia.org/wiki/Abdul_Halim_Ghaznavi,https://en.wikipedia.org/w/index.php?title=Abdul_Halim_Ghaznavi&action=edit,https://en.wikipedia.org/wiki/Abdul_Halim_Ghaznavi
66630481,0,Abdul Hamid Dbeibeh,wikitext,en,en,ltr,2024-10-08T00:33:44Z,1248662391,15539,,66648903,https://en.wikipedia.org/wiki/Abdul_Hamid_Dbeibeh,https://en.wikipedia.org/w/index.php?title=Abdul_Hamid_Dbeibeh&action=edit,https://en.wikipedia.org/wiki/Abdul_Hamid_Dbeibeh
67354580,0,Abdul Hamid Sebba,wikitext,en,en,ltr,2024-10-08T02:22:55Z,1250026721,1229,,67358331,https://en.wikipedia.org/wiki/Abdul_Hamid_Sebba,https://en.wikipedia.org/w/index.php?title=Abdul_Hamid_Sebba&action=edit,https://en.wikipedia.org/wiki/Abdul_Hamid_Sebba
69128654,0,Abdul Karim Misaq,wikitext,en,en,ltr,2024-10-08T00:37:14Z,1235405154,2938,,69128772,https://en.wikipedia.org/wiki/Abdul_Karim_Misaq,https://en.wikipedia.org/w/index.php?title=Abdul_Karim_Misaq&action=edit,https://en.wikipedia.org/wiki/Abdul_Karim_Misaq
77156210,0,Abdul Karim Zaidan,wikitext,en,en,ltr,2024-09-27T02:44:31Z,1247382115,3915,,77156681,https://en.wikipedia.org/wiki/Abdul_Karim_Zaidan,https://en.wikipedia.org/w/index.php?title=Abdul_Karim_Zaidan&action=edit,https://en.wikipedia.org/wiki/Abdul_Karim_Zaidan
51739189,0,Abdul Latif Daeng Masikki,wikitext,en,en,ltr,2024-09-27T02:03:25Z,1244188283,1262,,51811338,https://en.wikipedia.org/wiki/Abdul_Latif_Daeng_Masikki,https://en.wikipedia.org/w/index.php?title=Abdul_Latif_Daeng_Masikki&action=edit,https://en.wikipedia.org/wiki/Abdul_Latif_Daeng_Masikki
38954903,0,Abdul Majeed Mahir,wikitext,en,en,ltr,2024-10-09T01:05:20Z,1249604493,5142,,39556615,https://en.wikipedia.org/wiki/Abdul_Majeed_Mahir,https://en.wikipedia.org/w/index.php?title=Abdul_Majeed_Mahir&action=edit,https://en.wikipedia.org/wiki/Abdul_Majeed_Mahir
27678731,0,Abdul Majid Samim,wikitext,en,en,ltr,2024-09-21T14:15:31Z,1225425205,3823,,28093433,https://en.wikipedia.org/wiki/Abdul_Majid_Samim,https://en.wikipedia.org/w/index.php?title=Abdul_Majid_Samim&action=edit,https://en.wikipedia.org/wiki/Abdul_Majid_Samim
65253089,0,Abdul Malik Fadjar,wikitext,en,en,ltr,2024-09-27T02:26:47Z,1185931368,876,,65253091,https://en.wikipedia.org/wiki/Abdul_Malik_Fadjar,https://en.wikipedia.org/w/index.php?title=Abdul_Malik_Fadjar&action=edit,https://en.wikipedia.org/wiki/Abdul_Malik_Fadjar
75746104,0,Abdul Motaleb,wikitext,en,en,ltr,2024-10-05T14:43:45Z,1245374567,1797,,75751517,https://en.wikipedia.org/wiki/Abdul_Motaleb,https://en.wikipedia.org/w/index.php?title=Abdul_Motaleb&action=edit,https://en.wikipedia.org/wiki/Abdul_Motaleb
69210146,0,Abdul Qader Barmada,wikitext,en,en,ltr,2024-10-07T13:48:55Z,1207792124,3727,,69211421,https://en.wikipedia.org/wiki/Abdul_Qader_Barmada,https://en.wikipedia.org/w/index.php?title=Abdul_Qader_Barmada&action=edit,https://en.wikipedia.org/wiki/Abdul_Qader_Barmada
39107845,0,Abdul Qader Qahtan,wikitext,en,en,ltr,2024-10-05T14:34:34Z,1224446773,3928,,39107893,https://en.wikipedia.org/wiki/Abdul_Qader_Qahtan,https://en.wikipedia.org/w/index.php?title=Abdul_Qader_Qahtan&action=edit,https://en.wikipedia.org/wiki/Abdul_Qader_Qahtan
75394627,0,Abdul Raheem Abdulla,wikitext,en,en,ltr,2024-10-07T14:04:47Z,1248364678,10695,,75462678,https://en.wikipedia.org/wiki/Abdul_Raheem_Abdulla,https://en.wikipedia.org/w/index.php?title=Abdul_Raheem_Abdulla&action=edit,https://en.wikipedia.org/wiki/Abdul_Raheem_Abdulla
44482763,0,Abdul Rahim Ayoubi,wikitext,en,en,ltr,2024-10-08T21:29:58Z,1226326055,7313,,44489967,https://en.wikipedia.org/wiki/Abdul_Rahim_Ayoubi,https://en.wikipedia.org/w/index.php?title=Abdul_Rahim_Ayoubi&action=edit,https://en.wikipedia.org/wiki/Abdul_Rahim_Ayoubi
30155253,0,Abdul Rahman bin Hamad Al Attiyah,wikitext,en,en,ltr,2024-10-07T13:48:42Z,1245069557,6828,,30156595,https://en.wikipedia.org/wiki/Abdul_Rahman_bin_Hamad_Al_Attiyah,https://en.wikipedia.org/w/index.php?title=Abdul_Rahman_bin_Hamad_Al_Attiyah&action=edit,https://en.wikipedia.org/wiki/Abdul_Rahman_bin_Hamad_Al_Attiyah
627316,0,Abdul Salam Zaeef,wikitext,en,en,ltr,2024-10-08T00:31:40Z,1243758857,25071,32,6597825,https://en.wikipedia.org/wiki/Abdul_Salam_Zaeef,https://en.wikipedia.org/w/index.php?title=Abdul_Salam_Zaeef&action=edit,https://en.wikipedia.org/wiki/Abdul_Salam_Zaeef
68481190,0,Abdul Sattar Mirzakwal,wikitext,en,en,ltr,2024-09-27T02:32:19Z,1145249317,2014,,68481193,https://en.wikipedia.org/wiki/Abdul_Sattar_Mirzakwal,https://en.wikipedia.org/w/index.php?title=Abdul_Sattar_Mirzakwal&action=edit,https://en.wikipedia.org/wiki/Abdul_Sattar_Mirzakwal
67770332,0,Abdul Wahab Al-Dailami,wikitext,en,en,ltr,2024-10-07T13:48:54Z,1189134411,2953,,67780410,https://en.wikipedia.org/wiki/Abdul_Wahab_Al-Dailami,https://en.wikipedia.org/w/index.php?title=Abdul_Wahab_Al-Dailami&action=edit,https://en.wikipedia.org/wiki/Abdul_Wahab_Al-Dailami
77141234,0,Abdul Wahab Al-Nafisi,wikitext,en,en,ltr,2024-10-07T13:48:57Z,1228860900,2364,,77141238,https://en.wikipedia.org/wiki/Abdul_Wahab_Al-Nafisi,https://en.wikipedia.org/w/index.php?title=Abdul_Wahab_Al-Nafisi&action=edit,https://en.wikipedia.org/wiki/Abdul_Wahab_Al-Nafisi
77100000,0,Abdul Wahid (politician),wikitext,en,en,ltr,2024-10-05T14:44:00Z,1228648982,10658,,77100276,https://en.wikipedia.org/wiki/Abdul_Wahid_(politician),https://en.wikipedia.org/w/index.php?title=Abdul_Wahid_(politician)&action=edit,https://en.wikipedia.org/wiki/Abdul_Wahid_(politician)
24671281,0,Abdul Zahir (Konar Education Minister),wikitext,en,en,ltr,2024-09-27T00:59:51Z,1126667481,869,,28093437,https://en.wikipedia.org/wiki/Abdul_Zahir_(Konar_Education_Minister),https://en.wikipedia.org/w/index.php?title=Abdul_Zahir_(Konar_Education_Minister)&action=edit,https://en.wikipedia.org/wiki/Abdul_Zahir_(Konar_Education_Minister)
63382313,0,Abdul-Aziz al-Khair,wikitext,en,en,ltr,2024-08-18T00:39:30Z,1208879636,7892,,63462191,https://en.wikipedia.org/wiki/Abdul-Aziz_al-Khair,https://en.wikipedia.org/w/index.php?title=Abdul-Aziz_al-Khair&action=edit,https://en.wikipedia.org/wiki/Abdul-Aziz_al-Khair
67573946,0,Abdul-Ghani Al-Karmi,wikitext,en,en,ltr,2024-10-08T21:30:19Z,1242435573,10371,,67574206,https://en.wikipedia.org/wiki/Abdul-Ghani_Al-Karmi,https://en.wikipedia.org/w/index.php?title=Abdul-Ghani_Al-Karmi&action=edit,https://en.wikipedia.org/wiki/Abdul-Ghani_Al-Karmi
49027602,0,Abdul-Hamid Musa Kasha,wikitext,en,en,ltr,2024-10-02T21:33:38Z,1249045206,2559,,49027610,https://en.wikipedia.org/wiki/Abdul-Hamid_Musa_Kasha,https://en.wikipedia.org/w/index.php?title=Abdul-Hamid_Musa_Kasha&action=edit,https://en.wikipedia.org/wiki/Abdul-Hamid_Musa_Kasha
76172635,0,Abdul-Kerim Edilov,wikitext,en,en,ltr,2024-10-05T14:43:50Z,1218644829,8099,,76172665,https://en.wikipedia.org/wiki/Abdul-Kerim_Edilov,https://en.wikipedia.org/w/index.php?title=Abdul-Kerim_Edilov&action=edit,https://en.wikipedia.org/wiki/Abdul-Kerim_Edilov
60633437,0,Abdul-Latif Arabiyat,wikitext,en,en,ltr,2024-09-27T02:18:52Z,1185116520,1316,,60633440,https://en.wikipedia.org/wiki/Abdul-Latif_Arabiyat,https://en.wikipedia.org/w/index.php?title=Abdul-Latif_Arabiyat&action=edit,https://en.wikipedia.org/wiki/Abdul-Latif_Arabiyat
60171919,0,AbdulRahman AbdulRazaq,wikitext,en,en,ltr,2024-10-08T12:44:45Z,1250092836,9081,,60271984,https://en.wikipedia.org/wiki/AbdulRahman_AbdulRazaq,https://en.wikipedia.org/w/index.php?title=AbdulRahman_AbdulRazaq&action=edit,https://en.wikipedia.org/wiki/AbdulRahman_AbdulRazaq
48681773,0,Abdulah Mutapčić,wikitext,en,en,ltr,2024-10-05T14:36:55Z,1229796197,3422,,48698915,https://en.wikipedia.org/wiki/Abdulah_Mutap%C4%8Di%C4%87,https://en.wikipedia.org/w/index.php?title=Abdulah_Mutap%C4%8Di%C4%87&action=edit,https://en.wikipedia.org/wiki/Abdulah_Mutap%C4%8Di%C4%87
15104578,0,Abdulah Nakaš,wikitext,en,en,ltr,2024-08-17T23:40:19Z,1175001666,4555,,15105400,https://en.wikipedia.org/wiki/Abdulah_Naka%C5%A1,https://en.wikipedia.org/w/index.php?title=Abdulah_Naka%C5%A1&action=edit,https://en.wikipedia.org/wiki/Abdulah_Naka%C5%A1
18946521,0,Abdulahi Ahmed Afrah,wikitext,en,en,ltr,2024-09-28T23:10:34Z,1062657842,1298,,18948629,https://en.wikipedia.org/wiki/Abdulahi_Ahmed_Afrah,https://en.wikipedia.org/w/index.php?title=Abdulahi_Ahmed_Afrah&action=edit,https://en.wikipedia.org/wiki/Abdulahi_Ahmed_Afrah
75370837,0,Abdulaziz Farah,wikitext,en,en,ltr,2024-09-27T02:42:27Z,1246061568,2281,,75401094,https://en.wikipedia.org/wiki/Abdulaziz_Farah,https://en.wikipedia.org/w/index.php?title=Abdulaziz_Farah&action=edit,https://en.wikipedia.org/wiki/Abdulaziz_Farah
11577547,0,Abdulaziz Nasser Al Shamsi,wikitext,en,en,ltr,2024-10-07T13:48:36Z,1249127813,3870,,11580113,https://en.wikipedia.org/wiki/Abdulaziz_Nasser_Al_Shamsi,https://en.wikipedia.org/w/index.php?title=Abdulaziz_Nasser_Al_Shamsi&action=edit,https://en.wikipedia.org/wiki/Abdulaziz_Nasser_Al_Shamsi
48279743,0,Abdulcadir Gabeire Farah,wikitext,en,en,ltr,2024-10-05T14:36:49Z,1127388256,5838,,48280330,https://en.wikipedia.org/wiki/Abdulcadir_Gabeire_Farah,https://en.wikipedia.org/w/index.php?title=Abdulcadir_Gabeire_Farah&action=edit,https://en.wikipedia.org/wiki/Abdulcadir_Gabeire_Farah
70746588,0,Abdulghaphor Hajjieh,wikitext,en,en,ltr,2024-10-07T13:48:55Z,1177241162,19627,,70746609,https://en.wikipedia.org/wiki/Abdulghaphor_Hajjieh,https://en.wikipedia.org/w/index.php?title=Abdulghaphor_Hajjieh&action=edit,https://en.wikipedia.org/wiki/Abdulghaphor_Hajjieh
31018072,0,Abdulhussain bin Ali Mirza,wikitext,en,en,ltr,2024-08-18T00:00:33Z,1195787872,1482,,31019922,https://en.wikipedia.org/wiki/Abdulhussain_bin_Ali_Mirza,https://en.wikipedia.org/w/index.php?title=Abdulhussain_bin_Ali_Mirza&action=edit,https://en.wikipedia.org/wiki/Abdulhussain_bin_Ali_Mirza
38597984,0,Abdulkadir Kebire,wikitext,en,en,ltr,2024-09-21T14:19:24Z,1239319423,9462,,52485887,https://en.wikipedia.org/wiki/Abdulkadir_Kebire,https://en.wikipedia.org/w/index.php?title=Abdulkadir_Kebire&action=edit,https://en.wikipedia.org/wiki/Abdulkadir_Kebire
3141929,0,Abdulkadir Kure,wikitext,en,en,ltr,2024-10-05T14:24:30Z,1249044878,3153,,6281298,https://en.wikipedia.org/wiki/Abdulkadir_Kure,https://en.wikipedia.org/w/index.php?title=Abdulkadir_Kure&action=edit,https://en.wikipedia.org/wiki/Abdulkadir_Kure
60757500,0,Abdulkadir Sheikh Sakhawudeen,wikitext,en,en,ltr,2024-10-07T15:34:58Z,1249819962,2627,,62353061,https://en.wikipedia.org/wiki/Abdulkadir_Sheikh_Sakhawudeen,https://en.wikipedia.org/w/index.php?title=Abdulkadir_Sheikh_Sakhawudeen&action=edit,https://en.wikipedia.org/wiki/Abdulkadir_Sheikh_Sakhawudeen
74066377,0,Abdulla Adel Fakhro,wikitext,en,en,ltr,2024-09-27T02:40:05Z,1223700072,4004,,74113394,https://en.wikipedia.org/wiki/Abdulla_Adel_Fakhro,https://en.wikipedia.org/w/index.php?title=Abdulla_Adel_Fakhro&action=edit,https://en.wikipedia.org/wiki/Abdulla_Adel_Fakhro
72632280,0,Abdulla Hassan Saif,wikitext,en,en,ltr,2024-09-27T02:38:12Z,1219928150,1912,,72660598,https://en.wikipedia.org/wiki/Abdulla_Hassan_Saif,https://en.wikipedia.org/w/index.php?title=Abdulla_Hassan_Saif&action=edit,https://en.wikipedia.org/wiki/Abdulla_Hassan_Saif
50900978,0,Abdulla Jihad,wikitext,en,en,ltr,2024-10-07T14:04:47Z,1244494984,5275,,54869525,https://en.wikipedia.org/wiki/Abdulla_Jihad,https://en.wikipedia.org/w/index.php?title=Abdulla_Jihad&action=edit,https://en.wikipedia.org/wiki/Abdulla_Jihad
50968331,0,Abdulla Maseeh Mohamed,wikitext,en,en,ltr,2024-10-07T14:04:47Z,1230650570,5145,,52254829,https://en.wikipedia.org/wiki/Abdulla_Maseeh_Mohamed,https://en.wikipedia.org/w/index.php?title=Abdulla_Maseeh_Mohamed&action=edit,https://en.wikipedia.org/wiki/Abdulla_Maseeh_Mohamed
37151585,0,Abdulla Shahid,wikitext,en,en,ltr,2024-10-07T14:04:47Z,1244783683,15176,,38244923,https://en.wikipedia.org/wiki/Abdulla_Shahid,https://en.wikipedia.org/w/index.php?title=Abdulla_Shahid&action=edit,https://en.wikipedia.org/wiki/Abdulla_Shahid
36693511,0,Abdullah Al Saidi,wikitext,en,en,ltr,2024-09-27T01:31:52Z,1241135391,3622,,37018741,https://en.wikipedia.org/wiki/Abdullah_Al_Saidi,https://en.wikipedia.org/w/index.php?title=Abdullah_Al_Saidi&action=edit,https://en.wikipedia.org/wiki/Abdullah_Al_Saidi
70363196,0,Abdullah Al-Nibari,wikitext,en,en,ltr,2024-10-07T13:48:55Z,1096143240,2353,,70363199,https://en.wikipedia.org/wiki/Abdullah_Al-Nibari,https://en.wikipedia.org/w/index.php?title=Abdullah_Al-Nibari&action=edit,https://en.wikipedia.org/wiki/Abdullah_Al-Nibari
19814966,0,Abdullah CD,wikitext,en,en,ltr,2024-10-05T14:30:02Z,1244848097,9794,,22635376,https://en.wikipedia.org/wiki/Abdullah_CD,https://en.wikipedia.org/w/index.php?title=Abdullah_CD&action=edit,https://en.wikipedia.org/wiki/Abdullah_CD
40912065,0,Abdullah Mwinyi,wikitext,en,en,ltr,2024-10-05T14:34:59Z,1167472782,4224,,40918588,https://en.wikipedia.org/wiki/Abdullah_Mwinyi,https://en.wikipedia.org/w/index.php?title=Abdullah_Mwinyi&action=edit,https://en.wikipedia.org/wiki/Abdullah_Mwinyi
34629045,0,Abdullah Naker,wikitext,en,en,ltr,2024-09-12T18:03:48Z,1245381314,2905,,36998139,https://en.wikipedia.org/wiki/Abdullah_Naker,https://en.wikipedia.org/w/index.php?title=Abdullah_Naker&action=edit,https://en.wikipedia.org/wiki/Abdullah_Naker
74184047,0,Abdullah Noman,wikitext,en,en,ltr,2024-09-28T22:41:47Z,1248329006,3817,,74184116,https://en.wikipedia.org/wiki/Abdullah_Noman,https://en.wikipedia.org/w/index.php?title=Abdullah_Noman&action=edit,https://en.wikipedia.org/wiki/Abdullah_Noman
65526735,0,Abdullah Omran Taryam,wikitext,en,en,ltr,2024-10-05T14:41:39Z,1198632236,6767,,65526740,https://en.wikipedia.org/wiki/Abdullah_Omran_Taryam,https://en.wikipedia.org/w/index.php?title=Abdullah_Omran_Taryam&action=edit,https://en.wikipedia.org/wiki/Abdullah_Omran_Taryam
31822176,0,Abdullah Rimawi,wikitext,en,en,ltr,2024-10-09T21:11:39Z,1248662982,19445,,31871589,https://en.wikipedia.org/wiki/Abdullah_Rimawi,https://en.wikipedia.org/w/index.php?title=Abdullah_Rimawi&action=edit,https://en.wikipedia.org/wiki/Abdullah_Rimawi
71626627,0,Abdullah al-Lafi,wikitext,en,en,ltr,2024-10-05T14:43:01Z,1183544804,3427,,71643336,https://en.wikipedia.org/wiki/Abdullah_al-Lafi,https://en.wikipedia.org/w/index.php?title=Abdullah_al-Lafi&action=edit,https://en.wikipedia.org/wiki/Abdullah_al-Lafi
65359201,0,Abdullah bin Faisal Al Saud (1831–1889),wikitext,en,en,ltr,2024-10-07T13:48:54Z,1245670134,21577,,65359207,https://en.wikipedia.org/wiki/Abdullah_bin_Faisal_Al_Saud_(1831%E2%80%931889),https://en.wikipedia.org/w/index.php?title=Abdullah_bin_Faisal_Al_Saud_(1831%E2%80%931889)&action=edit,https://en.wikipedia.org/wiki/Abdullah_bin_Faisal_Al_Saud_(1831%E2%80%931889)
20277831,0,Abdullah bin Hamad bin Isa Al Khalifa,wikitext,en,en,ltr,2024-10-08T00:33:59Z,1241499929,8789,,21983922,https://en.wikipedia.org/wiki/Abdullah_bin_Hamad_bin_Isa_Al_Khalifa,https://en.wikipedia.org/w/index.php?title=Abdullah_bin_Hamad_bin_Isa_Al_Khalifa&action=edit,https://en.wikipedia.org/wiki/Abdullah_bin_Hamad_bin_Isa_Al_Khalifa
67065341,0,Abdullah bin Isa Al Khalifa,wikitext,en,en,ltr,2024-10-07T13:48:54Z,1182830303,3091,,67065344,https://en.wikipedia.org/wiki/Abdullah_bin_Isa_Al_Khalifa,https://en.wikipedia.org/w/index.php?title=Abdullah_bin_Isa_Al_Khalifa&action=edit,https://en.wikipedia.org/wiki/Abdullah_bin_Isa_Al_Khalifa
67336871,0,Abdullahi Abdi Omar,wikitext,en,en,ltr,2024-10-07T15:34:59Z,1167729311,2854,,67336874,https://en.wikipedia.org/wiki/Abdullahi_Abdi_Omar,https://en.wikipedia.org/w/index.php?title=Abdullahi_Abdi_Omar&action=edit,https://en.wikipedia.org/wiki/Abdullahi_Abdi_Omar
55576808,0,Abdullahi Abubakar Gumel,wikitext,en,en,ltr,2024-10-05T14:38:39Z,1244584882,5469,,56404060,https://en.wikipedia.org/wiki/Abdullahi_Abubakar_Gumel,https://en.wikipedia.org/w/index.php?title=Abdullahi_Abubakar_Gumel&action=edit,https://en.wikipedia.org/wiki/Abdullahi_Abubakar_Gumel
73136418,0,Abdullahi Amina Dika,wikitext,en,en,ltr,2024-09-28T23:12:34Z,1204147143,2251,,73181788,https://en.wikipedia.org/wiki/Abdullahi_Amina_Dika,https://en.wikipedia.org/w/index.php?title=Abdullahi_Amina_Dika&action=edit,https://en.wikipedia.org/wiki/Abdullahi_Amina_Dika
57790370,0,Abdullahi Idris Garba,wikitext,en,en,ltr,2024-10-05T14:39:17Z,1185669268,4951,,59839544,https://en.wikipedia.org/wiki/Abdullahi_Idris_Garba,https://en.wikipedia.org/w/index.php?title=Abdullahi_Idris_Garba&action=edit,https://en.wikipedia.org/wiki/Abdullahi_Idris_Garba
43265193,0,Abdullahi Mohamed Ali,wikitext,en,en,ltr,2024-10-07T15:34:58Z,1244290824,5108,,43265200,https://en.wikipedia.org/wiki/Abdullahi_Mohamed_Ali,https://en.wikipedia.org/w/index.php?title=Abdullahi_Mohamed_Ali&action=edit,https://en.wikipedia.org/wiki/Abdullahi_Mohamed_Ali
57832238,0,Abdullahi Mohamed Nur,wikitext,en,en,ltr,2024-10-03T17:25:55Z,1249185426,1214,,57937991,https://en.wikipedia.org/wiki/Abdullahi_Mohamed_Nur,https://en.wikipedia.org/w/index.php?title=Abdullahi_Mohamed_Nur&action=edit,https://en.wikipedia.org/wiki/Abdullahi_Mohamed_Nur
64263307,0,Abdullahi Wuse,wikitext,en,en,ltr,2024-09-27T02:25:24Z,1140523031,3651,,64290690,https://en.wikipedia.org/wiki/Abdullahi_Wuse,https://en.wikipedia.org/w/index.php?title=Abdullahi_Wuse&action=edit,https://en.wikipedia.org/wiki/Abdullahi_Wuse
39724369,0,Abdullatif Al-Mahmood,wikitext,en,en,ltr,2024-10-05T14:34:43Z,1227285970,1627,,39724380,https://en.wikipedia.org/wiki/Abdullatif_Al-Mahmood,https://en.wikipedia.org/w/index.php?title=Abdullatif_Al-Mahmood&action=edit,https://en.wikipedia.org/wiki/Abdullatif_Al-Mahmood
57088432,0,Abdullatif Al-Sayed,wikitext,en,en,ltr,2024-09-27T02:12:53Z,1231304528,9996,,57107405,https://en.wikipedia.org/wiki/Abdullatif_Al-Sayed,https://en.wikipedia.org/w/index.php?title=Abdullatif_Al-Sayed&action=edit,https://en.wikipedia.org/wiki/Abdullatif_Al-Sayed
74148421,0,Abdullatif bin Abdulaziz Al-Sheikh,wikitext,en,en,ltr,2024-10-07T13:48:56Z,1247311135,1598,,74176846,https://en.wikipedia.org/wiki/Abdullatif_bin_Abdulaziz_Al-Sheikh,https://en.wikipedia.org/w/index.php?title=Abdullatif_bin_Abdulaziz_Al-Sheikh&action=edit,https://en.wikipedia.org/wiki/Abdullatif_bin_Abdulaziz_Al-Sheikh
35030022,0,Abdulrahim Abby Farah,wikitext,en,en,ltr,2024-10-07T15:34:58Z,1233766067,10336,,36367739,https://en.wikipedia.org/wiki/Abdulrahim_Abby_Farah,https://en.wikipedia.org/w/index.php?title=Abdulrahim_Abby_Farah&action=edit,https://en.wikipedia.org/wiki/Abdulrahim_Abby_Farah
50082248,0,Abdulrahman Sewehli,wikitext,en,en,ltr,2024-10-07T13:48:49Z,1041934642,2218,,50232198,https://en.wikipedia.org/wiki/Abdulrahman_Sewehli,https://en.wikipedia.org/w/index.php?title=Abdulrahman_Sewehli&action=edit,https://en.wikipedia.org/wiki/Abdulrahman_Sewehli
32982779,0,Abdulrahman al-Nuaimi,wikitext,en,en,ltr,2024-08-18T05:05:07Z,1235804624,3401,,32982787,https://en.wikipedia.org/wiki/Abdulrahman_al-Nuaimi,https://en.wikipedia.org/w/index.php?title=Abdulrahman_al-Nuaimi&action=edit,https://en.wikipedia.org/wiki/Abdulrahman_al-Nuaimi
17465475,0,Abdulsalam Abdullah,wikitext,en,en,ltr,2024-09-27T00:34:43Z,1190495892,2442,,17540635,https://en.wikipedia.org/wiki/Abdulsalam_Abdullah,https://en.wikipedia.org/w/index.php?title=Abdulsalam_Abdullah&action=edit,https://en.wikipedia.org/wiki/Abdulsalam_Abdullah
